,ws,wd,baseline_obj,baseline_turbine,baseline_yaw,baseline_power,baseline_power_0,baseline_power_1,obj_0,turbine_0,yaw_0,power_0,obj_1,turbine_1,yaw_1,power_1,power
929,9.0,272.1249475948962,270.22460092753585,270.22460092753585,-1.9003466673603384,1.3681,1.0067,0.3615,250.22460092753585,250.22460092753585,-21.90034666736034,0.8742,270.22460092753585,270.22460092753585,-1.9003466673603384,0.5989,1.4732
930,9.0,272.1525554840415,270.22460092753585,270.22460092753585,-1.9279545565056537,1.3692,1.0066,0.3626,250.22460092753585,250.22460092753585,-21.927954556505654,0.8739,270.22460092753585,270.22460092753585,-1.9279545565056537,0.6011,1.475
931,9.0,272.1800830494641,270.22460092753585,270.22460092753585,-1.9554821219282417,1.3703,1.0066,0.3637,250.22460092753585,250.22460092753585,-21.95548212192824,0.8736,270.22460092753585,270.22460092753585,-1.9554821219282417,0.6032,1.4768
932,9.0,272.20752926395875,270.22460092753585,270.22460092753585,-1.9829283364229013,1.3716,1.0066,0.365,250.22460092753585,250.22460092753585,-21.9829283364229,0.8732,270.22460092753585,270.22460092753585,-1.9829283364229013,0.6053,1.4786
933,9.0,272.2348931033556,270.22460092753585,270.22460092753585,-2.0102921758197567,1.3729,1.0065,0.3664,250.22460092753585,250.22460092753585,-22.010292175819757,0.8729,270.22460092753585,270.22460092753585,-2.0102921758197567,0.6075,1.4803
934,9.0,272.2621735465589,270.22460092753585,270.22460092753585,-2.0375726190230807,1.3742,1.0065,0.3677,250.22460092753585,250.22460092753585,-22.03757261902308,0.8725,270.22460092753585,270.22460092753585,-2.0375726190230807,0.6096,1.4821
935,9.0,272.2893695755848,270.22460092753585,270.22460092753585,-2.0647686480489256,1.3756,1.0065,0.3691,250.22460092753585,250.22460092753585,-22.064768648048926,0.8722,270.22460092753585,270.22460092753585,-2.0647686480489256,0.6117,1.4839
936,9.0,272.3164801755993,270.22460092753585,270.22460092753585,-2.091879248063435,1.3769,1.0064,0.3705,250.22460092753585,250.22460092753585,-22.091879248063435,0.8719,270.22460092753585,270.22460092753585,-2.091879248063435,0.6138,1.4856
937,9.0,272.3435043349564,270.22460092753585,270.22460092753585,-2.1189034074205324,1.3783,1.0064,0.3718,250.22460092753585,250.22460092753585,-22.118903407420532,0.8715,270.22460092753585,270.22460092753585,-2.1189034074205324,0.6158,1.4874
938,9.0,272.37044104523557,270.22460092753585,270.22460092753585,-2.14584011769972,1.3796,1.0064,0.3732,250.22460092753585,250.22460092753585,-22.14584011769972,0.8712,270.22460092753585,270.22460092753585,-2.14584011769972,0.6179,1.4891
939,9.0,272.39728930127956,270.22460092753585,270.22460092753585,-2.1726883737437106,1.381,1.0064,0.3746,250.22460092753585,250.22460092753585,-22.17268837374371,0.8709,270.22460092753585,270.22460092753585,-2.1726883737437106,0.62,1.4909
940,9.0,272.4240481012317,270.22460092753585,270.22460092753585,-2.1994471736958303,1.3824,1.0063,0.376,250.22460092753585,250.22460092753585,-22.19944717369583,0.8706,270.22460092753585,270.22460092753585,-2.1994471736958303,0.6221,1.4926
941,9.0,272.45071644657355,270.22460092753585,270.22460092753585,-2.2261155190377053,1.3837,1.0063,0.3775,250.22460092753585,250.22460092753585,-22.226115519037705,0.8702,270.22460092753585,270.22460092753585,-2.2261155190377053,0.6241,1.4943
942,9.0,272.47729334216206,270.22460092753585,270.22460092753585,-2.2526924146262104,1.3851,1.0063,0.3789,250.22460092753585,250.22460092753585,-22.25269241462621,0.8699,270.22460092753585,270.22460092753585,-2.2526924146262104,0.6261,1.496
943,9.0,272.5037777962665,270.22460092753585,270.22460092753585,-2.2791768687306444,1.3865,1.0062,0.3803,250.22460092753585,250.22460092753585,-22.279176868730644,0.8696,270.22460092753585,270.22460092753585,-2.2791768687306444,0.6282,1.4977
944,9.0,272.5301688206058,270.22460092753585,270.22460092753585,-2.305567893069963,1.3879,1.0062,0.3817,250.22460092753585,250.22460092753585,-22.305567893069963,0.8692,270.22460092753585,270.22460092753585,-2.305567893069963,0.6302,1.4994
945,9.0,272.55646543038523,270.22460092753585,270.22460092753585,-2.3318645028493847,1.3893,1.0062,0.3832,250.22460092753585,250.22460092753585,-22.331864502849385,0.8689,270.22460092753585,270.22460092753585,-2.3318645028493847,0.6322,1.5011
946,9.0,272.5826666443332,270.22460092753585,270.22460092753585,-2.3580657167973413,1.3907,1.0061,0.3846,250.22460092753585,250.22460092753585,-22.35806571679734,0.8686,270.22460092753585,270.22460092753585,-2.3580657167973413,0.6342,1.5028
947,9.0,272.6087714847378,270.22460092753585,270.22460092753585,-2.384170557201969,1.3921,1.0061,0.3861,250.22460092753585,250.22460092753585,-22.38417055720197,0.8683,270.22460092753585,270.22460092753585,-2.384170557201969,0.6362,1.5045
948,9.0,272.6347789774834,270.22460092753585,270.22460092753585,-2.4101780499475467,1.3936,1.006,0.3875,250.22460092753585,250.22460092753585,-22.410178049947547,0.8679,270.22460092753585,270.22460092753585,-2.4101780499475467,0.6382,1.5061
949,9.0,272.6606881520869,270.22460092753585,270.22460092753585,-2.436087224551045,1.395,1.006,0.389,250.22460092753585,250.22460092753585,-22.436087224551045,0.8676,270.22460092753585,270.22460092753585,-2.436087224551045,0.6402,1.5078
950,9.0,272.6864980417341,270.22460092753585,270.22460092753585,-2.4618971141982797,1.3964,1.006,0.3904,250.22460092753585,250.22460092753585,-22.46189711419828,0.8673,270.22460092753585,270.22460092753585,-2.4618971141982797,0.6421,1.5094
951,9.0,272.71220768331557,270.22460092753585,270.22460092753585,-2.487606755779723,1.3978,1.0059,0.3919,250.22460092753585,250.22460092753585,-22.487606755779723,0.867,270.22460092753585,270.22460092753585,-2.487606755779723,0.6441,1.5111
952,9.0,272.7378161174627,270.22460092753585,270.22460092753585,-2.513215189926882,1.3993,1.0059,0.3933,250.22460092753585,250.22460092753585,-22.513215189926882,0.8666,270.22460092753585,270.22460092753585,-2.513215189926882,0.646,1.5127
953,9.0,272.7633223885836,270.22460092753585,270.22460092753585,-2.5387214610477713,1.4007,1.0059,0.3948,250.22460092753585,250.22460092753585,-22.53872146104777,0.8663,270.22460092753585,270.22460092753585,-2.5387214610477713,0.648,1.5143
954,9.0,272.78872554489845,270.22460092753585,270.22460092753585,-2.5641246173626087,1.4021,1.0058,0.3963,250.22460092753585,250.22460092753585,-22.56412461736261,0.866,270.22460092753585,270.22460092753585,-2.5641246173626087,0.6499,1.5159
955,9.0,272.81402463847536,270.22460092753585,270.22460092753585,-2.5894237109395135,1.4036,1.0058,0.3978,250.22460092753585,250.22460092753585,-22.589423710939514,0.8657,270.22460092753585,270.22460092753585,-2.5894237109395135,0.6518,1.5175
956,9.0,272.8392187252655,270.22460092753585,270.22460092753585,-2.614617797729636,1.405,1.0058,0.3992,250.22460092753585,250.22460092753585,-22.614617797729636,0.8654,270.22460092753585,270.22460092753585,-2.614617797729636,0.6537,1.5191
957,9.0,272.86430686513853,270.22460092753585,270.22460092753585,-2.6397059376026846,1.4064,1.0057,0.4007,250.22460092753585,250.22460092753585,-22.639705937602685,0.8651,270.22460092753585,270.22460092753585,-2.6397059376026846,0.6556,1.5207
958,9.0,272.8892881219175,270.22460092753585,270.22460092753585,-2.6646871943816564,1.4079,1.0057,0.4022,250.22460092753585,250.22460092753585,-22.664687194381656,0.8647,270.22460092753585,270.22460092753585,-2.6646871943816564,0.6575,1.5222
959,9.0,272.9141615634139,270.22460092753585,270.22460092753585,-2.689560635878081,1.4093,1.0057,0.4037,250.22460092753585,250.22460092753585,-22.68956063587808,0.8644,270.22460092753585,270.22460092753585,-2.689560635878081,0.6593,1.5238
960,9.0,272.93892626146237,270.22460092753585,270.22460092753585,-2.7143253339265243,1.4108,1.0056,0.4052,250.22460092753585,250.22460092753585,-22.714325333926524,0.8641,270.22460092753585,270.22460092753585,-2.7143253339265243,0.6612,1.5253
961,9.0,272.96358129195534,270.22460092753585,270.22460092753585,-2.73898036441949,1.4122,1.0056,0.4066,250.22460092753585,250.22460092753585,-22.73898036441949,0.8638,270.22460092753585,270.22460092753585,-2.73898036441949,0.663,1.5268
962,9.0,272.9881257348776,270.22460092753585,270.22460092753585,-2.763524807341753,1.4137,1.0055,0.4081,250.22460092753585,250.22460092753585,-22.763524807341753,0.8635,270.22460092753585,270.22460092753585,-2.763524807341753,0.6649,1.5284
963,9.0,273.01255867434054,270.22460092753585,270.22460092753585,-2.787957746804693,1.4151,1.0055,0.4096,250.22460092753585,250.22460092753585,-22.787957746804693,0.8632,270.22460092753585,270.22460092753585,-2.787957746804693,0.6667,1.5299
964,9.0,273.0368791986164,270.22460092753585,270.22460092753585,-2.8122782710805723,1.4166,1.0055,0.4111,250.22460092753585,250.22460092753585,-22.812278271080572,0.8629,270.22460092753585,270.22460092753585,-2.8122782710805723,0.6685,1.5314
965,9.0,273.06108640017226,270.22460092753585,270.22460092753585,-2.8364854726364115,1.418,1.0054,0.4126,250.22460092753585,250.22460092753585,-22.83648547263641,0.8626,270.22460092753585,270.22460092753585,-2.8364854726364115,0.6703,1.5329
966,9.0,273.0851793757037,270.22460092753585,270.22460092753585,-2.860578448167871,1.4195,1.0054,0.4141,250.22460092753585,250.22460092753585,-22.86057844816787,0.8622,270.22460092753585,270.22460092753585,-2.860578448167871,0.6721,1.5343
967,9.0,273.1091572261691,270.22460092753585,270.22460092753585,-2.8845562986332425,1.4209,1.0054,0.4156,250.22460092753585,250.22460092753585,-22.884556298633242,0.8619,270.22460092753585,270.22460092753585,-2.8845562986332425,0.6739,1.5358
968,9.0,273.1330190568223,270.22460092753585,270.22460092753585,-2.908418129286474,1.4224,1.0053,0.417,250.22460092753585,250.22460092753585,-22.908418129286474,0.8616,270.22460092753585,270.22460092753585,-2.908418129286474,0.6756,1.5373
969,9.0,273.1567639772469,270.22460092753585,270.22460092753585,-2.9321630497110505,1.4238,1.0053,0.4185,250.22460092753585,250.22460092753585,-22.93216304971105,0.8613,270.22460092753585,270.22460092753585,-2.9321630497110505,0.6774,1.5387
970,9.0,273.1803911013888,270.22460092753585,270.22460092753585,-2.955790173852961,1.4252,1.0052,0.42,250.22460092753585,250.22460092753585,-22.95579017385296,0.861,270.22460092753585,270.22460092753585,-2.955790173852961,0.6791,1.5401
971,9.0,273.20389954758974,270.22460092753585,270.22460092753585,-2.9792986200538962,1.4267,1.0052,0.4215,250.22460092753585,250.22460092753585,-22.979298620053896,0.8607,270.22460092753585,270.22460092753585,-2.9792986200538962,0.6808,1.5416
972,9.0,273.2272884386197,270.22460092753585,270.22460092753585,-3.0026875110838773,1.4281,1.0052,0.423,250.22460092753585,250.22460092753585,-23.002687511083877,0.8604,270.22460092753585,270.22460092753585,-3.0026875110838773,0.6825,1.543
973,9.0,273.2505569017103,270.22460092753585,270.22460092753585,-3.025955974174451,1.4296,1.0051,0.4244,250.22460092753585,250.22460092753585,-23.02595597417445,0.8601,270.22460092753585,270.22460092753585,-3.025955974174451,0.6842,1.5444
974,9.0,273.2737040685867,270.22460092753585,270.22460092753585,-3.049103141050864,1.431,1.0051,0.4259,250.22460092753585,250.22460092753585,-23.049103141050864,0.8598,270.22460092753585,270.22460092753585,-3.049103141050864,0.6859,1.5458
975,9.0,273.29672907550037,270.22460092753585,270.22460092753585,-3.07212814796452,1.4324,1.005,0.4274,250.22460092753585,250.22460092753585,-23.07212814796452,0.8595,270.22460092753585,270.22460092753585,-3.07212814796452,0.6876,1.5471
976,9.0,273.3196310632612,270.22460092753585,270.22460092753585,-3.0950301357253807,1.4339,1.005,0.4289,250.22460092753585,250.22460092753585,-23.09503013572538,0.8592,270.22460092753585,270.22460092753585,-3.0950301357253807,0.6893,1.5485
977,9.0,273.34240917726976,270.22460092753585,270.22460092753585,-3.117808249733912,1.4353,1.005,0.4303,250.22460092753585,250.22460092753585,-23.117808249733912,0.859,270.22460092753585,270.22460092753585,-3.117808249733912,0.6909,1.5498
978,9.0,273.3650625675489,270.22460092753585,270.22460092753585,-3.1404616400130294,1.4367,1.0049,0.4318,250.22460092753585,250.22460092753585,-23.14046164001303,0.8587,270.22460092753585,270.22460092753585,-3.1404616400130294,0.6925,1.5512
979,9.0,273.38759038877555,270.22460092753585,270.22460092753585,-3.162989461239704,1.4381,1.0049,0.4332,250.22460092753585,250.22460092753585,-23.162989461239704,0.8584,270.22460092753585,270.22460092753585,-3.162989461239704,0.6942,1.5525
980,9.0,273.40999180031247,270.22460092753585,270.22460092753585,-3.1853908727766225,1.4395,1.0048,0.4347,250.22460092753585,250.22460092753585,-23.185390872776622,0.8581,270.22460092753585,270.22460092753585,-3.1853908727766225,0.6958,1.5538
981,9.0,273.4322659662394,270.22460092753585,270.22460092753585,-3.207665038703567,1.4409,1.0048,0.4361,250.22460092753585,250.22460092753585,-23.207665038703567,0.8578,270.22460092753585,270.22460092753585,-3.207665038703567,0.6974,1.5551
982,9.0,273.4544120553843,270.22460092753585,270.22460092753585,-3.22981112784845,1.4424,1.0048,0.4376,250.22460092753585,250.22460092753585,-23.22981112784845,0.8575,270.22460092753585,270.22460092753585,-3.22981112784845,0.6989,1.5564
983,9.0,273.4764292413543,270.22460092753585,270.22460092753585,-3.2518283138184643,1.4438,1.0047,0.439,250.22460092753585,250.22460092753585,-23.251828313818464,0.8572,270.22460092753585,270.22460092753585,-3.2518283138184643,0.7005,1.5577
984,9.0,273.49831670256685,270.22460092753585,270.22460092753585,-3.2737157750310075,1.4452,1.0047,0.4405,250.22460092753585,250.22460092753585,-23.273715775031008,0.8569,270.22460092753585,270.22460092753585,-3.2737157750310075,0.7022,1.5591
985,9.0,273.5200736222798,270.22460092753585,270.22460092753585,-3.295472694743978,1.4466,1.0046,0.4419,250.22460092753585,250.22460092753585,-23.295472694743978,0.8567,270.22460092753585,270.22460092753585,-3.295472694743978,0.7039,1.5606
986,9.0,273.54169918862266,270.22460092753585,270.22460092753585,-3.3170982610868123,1.4479,1.0046,0.4433,250.22460092753585,250.22460092753585,-23.317098261086812,0.8564,270.22460092753585,270.22460092753585,-3.3170982610868123,0.7057,1.562
987,9.0,273.563192594626,270.22460092753585,270.22460092753585,-3.3385916670901565,1.4493,1.0046,0.4448,250.22460092753585,250.22460092753585,-23.338591667090157,0.8561,270.22460092753585,270.22460092753585,-3.3385916670901565,0.7074,1.5635
988,9.0,273.5845530382524,270.22460092753585,270.22460092753585,-3.359952110716563,1.4507,1.0045,0.4462,250.22460092753585,250.22460092753585,-23.359952110716563,0.8558,270.22460092753585,270.22460092753585,-3.359952110716563,0.7091,1.5649
989,9.0,273.6057797224258,270.22460092753585,270.22460092753585,-3.3811787948899337,1.4521,1.0045,0.4476,250.22460092753585,250.22460092753585,-23.381178794889934,0.8555,270.22460092753585,270.22460092753585,-3.3811787948899337,0.7108,1.5663
990,9.0,273.62687185506144,270.22460092753585,270.22460092753585,-3.402270927525592,1.4534,1.0044,0.449,250.22460092753585,250.22460092753585,-23.402270927525592,0.8553,270.22460092753585,270.22460092753585,-3.402270927525592,0.7125,1.5677
991,9.0,273.6478286490955,270.22460092753585,270.22460092753585,-3.4232277215596696,1.4548,1.0044,0.4504,250.22460092753585,250.22460092753585,-23.42322772155967,0.855,270.22460092753585,270.22460092753585,-3.4232277215596696,0.7141,1.5691
992,9.0,273.6686493225144,270.22460092753585,270.22460092753585,-3.4440483949785516,1.4562,1.0044,0.4518,250.22460092753585,250.22460092753585,-23.44404839497855,0.8547,270.22460092753585,270.22460092753585,-3.4440483949785516,0.7157,1.5705
993,9.0,273.6893330983838,270.22460092753585,270.22460092753585,-3.464732170847981,1.4575,1.0043,0.4532,250.22460092753585,250.22460092753585,-23.46473217084798,0.8544,270.22460092753585,270.22460092753585,-3.464732170847981,0.7174,1.5718
994,9.0,273.70987920487806,270.22460092753585,270.22460092753585,-3.4852782773422177,1.4589,1.0043,0.4546,250.22460092753585,250.22460092753585,-23.485278277342218,0.8542,270.22460092753585,270.22460092753585,-3.4852782773422177,0.719,1.5732
995,9.0,273.7302868753085,270.22460092753585,270.22460092753585,-3.5056859477726334,1.4602,1.0042,0.4559,250.22460092753585,250.22460092753585,-23.505685947772633,0.8539,270.22460092753585,270.22460092753585,-3.5056859477726334,0.7206,1.5745
996,9.0,273.7505553481523,270.22460092753585,270.22460092753585,-3.525954420616472,1.4616,1.0042,0.4574,250.22460092753585,250.22460092753585,-23.525954420616472,0.8536,270.22460092753585,270.22460092753585,-3.525954420616472,0.7222,1.5758
997,9.0,273.7706838670809,270.22460092753585,270.22460092753585,-3.5460829395450446,1.4632,1.0042,0.4591,250.22460092753585,250.22460092753585,-23.546082939545045,0.8534,270.22460092753585,270.22460092753585,-3.5460829395450446,0.7237,1.5771
998,9.0,273.7906716809883,270.22460092753585,270.22460092753585,-3.5660707534524363,1.4648,1.0041,0.4607,250.22460092753585,250.22460092753585,-23.566070753452436,0.8531,270.22460092753585,270.22460092753585,-3.5660707534524363,0.7253,1.5784
999,9.0,273.8105180440187,270.22460092753585,270.22460092753585,-3.5859171164828467,1.4664,1.0041,0.4623,250.22460092753585,250.22460092753585,-23.585917116482847,0.8529,270.22460092753585,270.22460092753585,-3.5859171164828467,0.7268,1.5797
1000,9.0,273.8302222155949,270.22460092753585,270.22460092753585,-3.6056212880590692,1.468,1.0041,0.4639,250.22460092753585,250.22460092753585,-23.60562128805907,0.8526,270.22460092753585,270.22460092753585,-3.6056212880590692,0.7283,1.5809
1001,9.0,273.8497834604455,270.22460092753585,270.22460092753585,-3.625182532909662,1.4696,1.004,0.4656,250.22460092753585,250.22460092753585,-23.625182532909662,0.8523,270.22460092753585,270.22460092753585,-3.625182532909662,0.7298,1.5822
1002,9.0,273.86920104863253,270.22460092753585,270.22460092753585,-3.644600121096687,1.4711,1.004,0.4672,250.22460092753585,250.22460092753585,-23.644600121096687,0.8521,270.22460092753585,270.22460092753585,-3.644600121096687,0.7313,1.5834
1003,9.0,273.8884742555786,270.22460092753585,270.22460092753585,-3.6638733280427687,1.4727,1.0039,0.4687,250.22460092753585,250.22460092753585,-23.66387332804277,0.8518,270.22460092753585,270.22460092753585,-3.6638733280427687,0.7328,1.5846
1004,9.0,273.9076023620941,270.22460092753585,270.22460092753585,-3.683001434558264,1.4742,1.0039,0.4703,250.22460092753585,250.22460092753585,-23.683001434558264,0.8516,270.22460092753585,270.22460092753585,-3.683001434558264,0.7343,1.5858
1005,9.0,273.9265846544037,270.22460092753585,270.22460092753585,-3.7019837268678657,1.4758,1.0039,0.4719,250.22460092753585,250.22460092753585,-23.701983726867866,0.8513,270.22460092753585,270.22460092753585,-3.7019837268678657,0.7357,1.587
1006,9.0,273.94542042417345,270.22460092753585,270.22460092753585,-3.7208194966376027,1.4773,1.0038,0.4735,250.22460092753585,250.22460092753585,-23.720819496637603,0.8511,270.22460092753585,270.22460092753585,-3.7208194966376027,0.7371,1.5882
1007,9.0,273.9641089685368,270.22460092753585,270.22460092753585,-3.7395080410009314,1.4788,1.0038,0.475,250.22460092753585,250.22460092753585,-23.73950804100093,0.8508,270.22460092753585,270.22460092753585,-3.7395080410009314,0.7385,1.5894
1008,9.0,273.98264959012096,270.22460092753585,270.22460092753585,-3.758048662585111,1.4803,1.0037,0.4765,250.22460092753585,250.22460092753585,-23.75804866258511,0.8506,270.22460092753585,270.22460092753585,-3.758048662585111,0.7399,1.5905
1009,9.0,274.0010415970732,270.22460092753585,270.22460092753585,-3.776440669537351,1.4818,1.0037,0.4781,250.22460092753585,250.22460092753585,-23.77644066953735,0.8503,270.22460092753585,270.22460092753585,-3.776440669537351,0.7413,1.5917
1010,9.0,274.01928430308607,270.22460092753585,270.22460092753585,-3.794683375550221,1.4833,1.0037,0.4796,250.22460092753585,250.22460092753585,-23.79468337555022,0.8501,270.22460092753585,270.22460092753585,-3.794683375550221,0.7427,1.5928
1011,9.0,274.0373770274237,270.22460092753585,270.22460092753585,-3.8127760998878557,1.4847,1.0036,0.4811,250.22460092753585,250.22460092753585,-23.812776099887856,0.8499,270.22460092753585,270.22460092753585,-3.8127760998878557,0.7441,1.5939
1012,9.0,274.05531909494664,270.22460092753585,270.22460092753585,-3.8307181674107937,1.4862,1.0036,0.4826,250.22460092753585,250.22460092753585,-23.830718167410794,0.8497,270.22460092753585,270.22460092753585,-3.8307181674107937,0.7454,1.5951
1013,9.0,274.07310983613735,270.22460092753585,270.22460092753585,-3.8485089086015023,1.4876,1.0035,0.4841,250.22460092753585,250.22460092753585,-23.848508908601502,0.8495,270.22460092753585,270.22460092753585,-3.8485089086015023,0.7467,1.5962
1014,9.0,274.0907485871251,270.22460092753585,270.22460092753585,-3.8661476595892736,1.4891,1.0035,0.4856,250.22460092753585,250.22460092753585,-23.866147659589274,0.8492,270.22460092753585,270.22460092753585,-3.8661476595892736,0.748,1.5973
1015,9.0,274.1082346897108,270.22460092753585,270.22460092753585,-3.883633762174952,1.4905,1.0035,0.487,250.22460092753585,250.22460092753585,-23.883633762174952,0.849,270.22460092753585,270.22460092753585,-3.883633762174952,0.7493,1.5983
1016,9.0,274.12556749139145,270.22460092753585,270.22460092753585,-3.9009665638556044,1.4919,1.0034,0.4885,250.22460092753585,250.22460092753585,-23.900966563855604,0.8488,270.22460092753585,270.22460092753585,-3.9009665638556044,0.7506,1.5994
1017,9.0,274.14274634538464,270.22460092753585,270.22460092753585,-3.918145417848791,1.4933,1.0034,0.4899,250.22460092753585,250.22460092753585,-23.91814541784879,0.8486,270.22460092753585,270.22460092753585,-3.918145417848791,0.7519,1.6005
1018,9.0,274.1597706106524,270.22460092753585,270.22460092753585,-3.9351696831165555,1.4947,1.0034,0.4913,250.22460092753585,250.22460092753585,-23.935169683116555,0.8484,270.22460092753585,270.22460092753585,-3.9351696831165555,0.7531,1.6015
1019,9.0,274.1766396519256,270.22460092753585,270.22460092753585,-3.9520387243897517,1.4961,1.0033,0.4928,250.22460092753585,250.22460092753585,-23.95203872438975,0.8482,270.22460092753585,270.22460092753585,-3.9520387243897517,0.7543,1.6025
1020,9.0,274.19335283972714,270.22460092753585,270.22460092753585,-3.968751912191294,1.4974,1.0033,0.4942,250.22460092753585,250.22460092753585,-23.968751912191294,0.848,270.22460092753585,270.22460092753585,-3.968751912191294,0.7556,1.6035
1021,9.0,274.20990955039576,270.22460092753585,270.22460092753585,-3.985308622859918,1.4988,1.0033,0.4955,250.22460092753585,250.22460092753585,-23.985308622859918,0.8478,270.22460092753585,270.22460092753585,-3.985308622859918,0.7568,1.6045
1022,9.0,274.2263091661093,270.22460092753585,270.22460092753585,-4.001708238573428,1.5001,1.0032,0.4969,250.22460092753585,250.22460092753585,-24.00170823857343,0.8476,270.22460092753585,270.22460092753585,-4.001708238573428,0.758,1.6055
1023,9.0,274.2425510749075,270.22460092753585,270.22460092753585,-4.017950147371664,1.5015,1.0032,0.4983,250.22460092753585,250.22460092753585,-24.017950147371664,0.8474,270.22460092753585,270.22460092753585,-4.017950147371664,0.7591,1.6065
1024,9.0,274.25863467071525,274.26596019588345,270.22460092753585,-4.034033743179407,1.5028,1.0031,0.4996,250.22460092753585,250.22460092753585,-24.034033743179407,0.8472,270.22460092753585,270.22460092753585,-4.034033743179407,0.7603,1.6075
1025,9.0,274.27455935336474,274.26596019588345,271.72460092753585,-2.5499584258288905,1.489,1.0059,0.4832,254.2818027598807,250.22460092753585,-24.04995842582889,0.847,274.2818027598807,270.22460092753585,-4.0499584258288905,0.7614,1.6084
1026,9.0,274.2903245286182,274.26596019588345,273.22460092753585,-1.065723601082368,1.4742,1.0073,0.4668,254.2818027598807,251.72460092753585,-22.565723601082368,0.866,274.2818027598807,271.72460092753585,-2.565723601082368,0.7492,1.6151
1027,9.0,274.30592960819,274.26596019588345,274.26596019588345,-0.03996941230656148,1.4639,1.0077,0.4562,254.2818027598807,253.22460092753585,-21.081328680654167,0.884,274.2818027598807,273.22460092753585,-1.0813286806541669,0.7347,1.6188
1028,9.0,274.32137400976853,274.26596019588345,274.26596019588345,-0.05541381388508171,1.465,1.0077,0.4574,254.2818027598807,254.2818027598807,-20.039571249887842,0.896,274.2818027598807,274.2818027598807,-0.03957124988784244,0.7236,1.6196
1029,9.0,274.33665715703785,274.26596019588345,274.26596019588345,-0.07069696115439683,1.4663,1.0077,0.4586,254.2818027598807,254.2818027598807,-20.054854397157158,0.8958,274.2818027598807,274.2818027598807,-0.054854397157157564,0.7249,1.6207
1030,9.0,274.3517784796995,274.26596019588345,274.26596019588345,-0.08581828381602463,1.4675,1.0077,0.4599,254.2818027598807,254.2818027598807,-20.069975719818785,0.8956,274.2818027598807,274.2818027598807,-0.06997571981878536,0.7262,1.6218
1031,9.0,274.3667374134934,274.26596019588345,274.26596019588345,-0.10077721760995928,1.4688,1.0077,0.4611,254.2818027598807,254.2818027598807,-20.08493465361272,0.8955,274.2818027598807,274.2818027598807,-0.08493465361272001,0.7274,1.6229
1032,9.0,274.3815334002193,274.26596019588345,274.26596019588345,-0.11557320433587392,1.47,1.0077,0.4623,254.2818027598807,254.2818027598807,-20.099730640338635,0.8953,274.2818027598807,274.2818027598807,-0.09973064033863466,0.7287,1.624
1033,9.0,274.3961658877572,274.26596019588345,274.26596019588345,-0.13020569187375486,1.4712,1.0077,0.4635,254.2818027598807,254.2818027598807,-20.114363127876516,0.8951,274.2818027598807,274.2818027598807,-0.11436312787651559,0.7299,1.625
1034,9.0,274.4106343300883,274.26596019588345,274.26596019588345,-0.14467413420487674,1.4724,1.0077,0.4647,254.2818027598807,254.2818027598807,-20.128831570207637,0.895,274.2818027598807,274.2818027598807,-0.12883157020763747,0.7311,1.6261
1035,9.0,274.4249381873152,274.26596019588345,274.26596019588345,-0.15897799143175462,1.4736,1.0077,0.4659,254.2818027598807,254.2818027598807,-20.143135427434515,0.8948,274.2818027598807,274.2818027598807,-0.14313542743451535,0.7323,1.6271
1036,9.0,274.439076925682,274.26596019588345,274.26596019588345,-0.17311672979855075,1.4748,1.0077,0.4671,254.2818027598807,254.2818027598807,-20.15727416580131,0.8947,274.2818027598807,274.2818027598807,-0.15727416580131148,0.7335,1.6281
1037,9.0,274.45305001759436,274.26596019588345,274.26596019588345,-0.18708982171091293,1.4759,1.0077,0.4683,254.2818027598807,254.2818027598807,-20.171247257713674,0.8945,274.2818027598807,274.2818027598807,-0.17124725771367366,0.7346,1.6291
1038,9.0,274.4668569416392,274.26596019588345,274.26596019588345,-0.200896745755756,1.4771,1.0077,0.4694,254.2818027598807,254.2818027598807,-20.185054181758517,0.8943,274.2818027598807,274.2818027598807,-0.18505418175851673,0.7357,1.6301
1039,9.0,274.48049718260387,274.26596019588345,274.26596019588345,-0.2145369867204181,1.4782,1.0076,0.4706,254.2818027598807,254.2818027598807,-20.19869442272318,0.8942,274.2818027598807,274.2818027598807,-0.19869442272317883,0.7369,1.6311
1040,9.0,274.49397023149584,274.26596019588345,274.26596019588345,-0.2280100356123853,1.4793,1.0076,0.4717,254.2818027598807,254.2818027598807,-20.212167471615146,0.894,274.2818027598807,274.2818027598807,-0.21216747161514604,0.738,1.632
1041,9.0,274.5072755855612,274.26596019588345,274.26596019588345,-0.24131538967776578,1.4804,1.0076,0.4728,254.2818027598807,254.2818027598807,-20.225472825680527,0.8939,274.2818027598807,274.2818027598807,-0.2254728256805265,0.7391,1.633
1042,9.0,274.5204127483039,274.26596019588345,274.26596019588345,-0.25445255242044595,1.4815,1.0076,0.4739,254.2818027598807,254.2818027598807,-20.238609988423207,0.8937,274.2818027598807,274.2818027598807,-0.2386099884232067,0.7401,1.6339
1043,9.0,274.5333812295038,274.26596019588345,274.26596019588345,-0.2674210336203373,1.4826,1.0076,0.475,254.2818027598807,254.2818027598807,-20.251578469623098,0.8936,274.2818027598807,274.2818027598807,-0.25157846962309804,0.7412,1.6348
