nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity
       324, 7.499999865E-01,-2.346500000E-08, 1.999999971E-01, 1.871530327E+00
       325, 1.049999957E+00,-2.346500000E-08, 1.999999971E-01, 2.076790953E+00
       326, 1.499999992E+00,-2.346500000E-08, 1.999999971E-01, 2.211224745E+00
       327, 2.099999885E+00,-2.346500000E-08, 1.999999971E-01, 2.286343305E+00
       328, 3.000000046E+00,-2.346500017E-08, 1.999999986E-01, 2.339250417E+00
       329,-1.500000036E-01,-2.346499988E-08, 2.074999979E-01, 2.376900241E+00
       330, 3.000000109E-01,-2.346500032E-08, 2.075000008E-01, 1.388118543E+00
       331, 4.499999767E-01,-2.346499997E-08, 2.074999977E-01, 1.621059519E+00
       332, 7.499999865E-01,-2.346499997E-08, 2.074999977E-01, 1.978416806E+00
       333, 1.049999957E+00,-2.346499993E-08, 2.074999977E-01, 2.139653664E+00
       334, 1.499999992E+00,-2.346499997E-08, 2.074999977E-01, 2.247627708E+00
       335, 2.099999885E+00,-2.346500000E-08, 2.074999977E-01, 2.311316392E+00
       336, 3.000000046E+00,-2.346500017E-08, 2.074999992E-01, 2.359067120E+00
       337,-1.500000036E-01,-2.346499992E-08, 2.154084161E-01, 2.391937025E+00
       338, 3.000000109E-01,-2.346500038E-08, 2.154084192E-01, 1.683651536E+00
       339, 4.499999767E-01,-2.346500003E-08, 2.154084160E-01, 1.840877173E+00
       340, 7.499999865E-01,-2.346500003E-08, 2.154084160E-01, 2.088119065E+00
       341, 1.049999957E+00,-2.346499993E-08, 2.154084160E-01, 2.202755212E+00
       342, 1.499999992E+00,-2.346500000E-08, 2.154084160E-01, 2.284096162E+00
       343, 2.099999885E+00,-2.346500003E-08, 2.154084160E-01, 2.336648366E+00
       344, 3.000000046E+00,-2.346500021E-08, 2.154084176E-01, 2.379432706E+00
       345,-1.500000035E-01,-2.346499995E-08, 2.237474927E-01, 2.407397860E+00
       346, 3.000000109E-01,-2.346500035E-08, 2.237474959E-01, 1.997973263E+00
       347, 4.499999767E-01,-2.346500000E-08, 2.237474926E-01, 2.061822272E+00
       348, 7.499999865E-01,-2.346500000E-08, 2.237474926E-01, 2.194319297E+00
       349, 1.049999957E+00,-2.346499986E-08, 2.237474926E-01, 2.263862271E+00
       350, 1.499999992E+00,-2.346499996E-08, 2.237474926E-01, 2.320150618E+00
       351, 2.099999885E+00,-2.346500000E-08, 2.237474926E-01, 2.362319564E+00
       352, 3.000000046E+00,-2.346500017E-08, 2.237474943E-01, 2.400412339E+00
       353,-1.500000035E-01,-2.346499996E-08, 2.325406795E-01, 2.423230752E+00
       354, 3.000000109E-01,-2.346500032E-08, 2.325406829E-01, 2.282812251E+00
       355, 4.499999767E-01,-2.346499997E-08, 2.325406794E-01, 2.259987243E+00
       356, 7.499999865E-01,-2.346499997E-08, 2.325406794E-01, 2.290836471E+00
       357, 1.049999957E+00,-2.346499977E-08, 2.325406794E-01, 2.321163524E+00
       358, 1.499999992E+00,-2.346499992E-08, 2.325406794E-01, 2.355544331E+00
       359, 2.099999885E+00,-2.346499998E-08, 2.325406794E-01, 2.388399929E+00
       360, 3.000000046E+00,-2.346500014E-08, 2.325406812E-01, 2.422079132E+00
       361,-1.500000034E-01,-2.346500001E-08, 2.418127053E-01, 2.439370627E+00
       362, 3.000000109E-01,-2.346500032E-08, 2.418127089E-01, 2.485399984E+00
       363, 4.499999767E-01,-2.346499998E-08, 2.418127053E-01, 2.413436089E+00
       364, 7.499999865E-01,-2.346499998E-08, 2.418127053E-01, 2.373212474E+00
       365, 1.049999957E+00,-2.346499973E-08, 2.418127053E-01, 2.373675885E+00
       366, 1.499999992E+00,-2.346499994E-08, 2.418127053E-01, 2.390308591E+00
       367, 2.099999885E+00,-2.346500002E-08, 2.418127053E-01, 2.415033125E+00
       368, 3.000000046E+00,-2.346500018E-08, 2.418127071E-01, 2.444493599E+00
       369,-1.500000034E-01,-2.346500004E-08, 2.515896456E-01, 2.455737819E+00
       370, 3.000000109E-01,-2.346500034E-08, 2.515896494E-01, 2.587556750E+00
       371, 4.499999767E-01,-2.346500001E-08, 2.515896457E-01, 2.513057989E+00
       372, 7.499999865E-01,-2.346500000E-08, 2.515896457E-01, 2.440081583E+00
       373, 1.049999957E+00,-2.346499969E-08, 2.515896457E-01, 2.421444917E+00
       374, 1.499999992E+00,-2.346499993E-08, 2.515896457E-01, 2.424729790E+00
       375, 2.099999885E+00,-2.346500002E-08, 2.515896457E-01, 2.442396342E+00
       376, 3.000000046E+00,-2.346500015E-08, 2.515896475E-01, 2.467683482E+00
       377,-1.500000033E-01,-2.346500008E-08, 2.618989960E-01, 2.472240722E+00
       378, 3.000000109E-01,-2.346500035E-08, 2.618990000E-01, 2.624684156E+00
       379, 4.499999767E-01,-2.346500000E-08, 2.618989961E-01, 2.568717481E+00
       380, 7.499999865E-01,-2.346500000E-08, 2.618989961E-01, 2.493415084E+00
       381, 1.049999957E+00,-2.346499961E-08, 2.618989961E-01, 2.465387760E+00
       382, 1.499999992E+00,-2.346499990E-08, 2.618989961E-01, 2.459223564E+00
       383, 2.099999885E+00,-2.346500002E-08, 2.618989961E-01, 2.470633692E+00
       384, 3.000000046E+00,-2.346500018E-08, 2.618989980E-01, 2.491625765E+00
       385,-1.500000032E-01,-2.346500011E-08, 2.727697492E-01, 2.488784197E+00
       386, 3.000000109E-01,-2.346500035E-08, 2.727697533E-01, 2.641285078E+00
       387, 4.499999767E-01,-2.346500001E-08, 2.727697493E-01, 2.600708626E+00
       388, 7.499999865E-01,-2.346499999E-08, 2.727697493E-01, 2.537059932E+00
       389, 1.049999957E+00,-2.346499955E-08, 2.727697493E-01, 2.506687186E+00
       390, 1.499999992E+00,-2.346499989E-08, 2.727697493E-01, 2.494098600E+00
       391, 2.099999885E+00,-2.346500003E-08, 2.727697493E-01, 2.499767368E+00
       392, 3.000000046E+00,-2.346500017E-08, 2.727697513E-01, 2.516227577E+00
       393,-1.500000032E-01,-2.346500011E-08, 2.842324767E-01, 2.505279442E+00
       394, 3.000000109E-01,-2.346500033E-08, 2.842324811E-01, 2.654464434E+00
       395, 4.499999767E-01,-2.346499998E-08, 2.842324768E-01, 2.623844500E+00
       396, 7.499999865E-01,-2.346499996E-08, 2.842324768E-01, 2.574076126E+00
       397, 1.049999957E+00,-2.346499946E-08, 2.842324768E-01, 2.545830889E+00
       398, 1.499999992E+00,-2.346499985E-08, 2.842324768E-01, 2.529237489E+00
       399, 2.099999885E+00,-2.346500000E-08, 2.842324768E-01, 2.529596007E+00
       400, 3.000000046E+00,-2.346500015E-08, 2.842324789E-01, 2.541303823E+00
       401,-1.500000031E-01,-2.346500017E-08, 2.963194150E-01, 2.521650474E+00
       402, 3.000000109E-01,-2.346500033E-08, 2.963194195E-01, 2.666575517E+00
       403, 4.499999767E-01,-2.346500000E-08, 2.963194151E-01, 2.642967663E+00
       404, 7.499999865E-01,-2.346499999E-08, 2.963194151E-01, 2.605044113E+00
       405, 1.049999957E+00,-2.346499939E-08, 2.963194151E-01, 2.581802508E+00
       406, 1.499999992E+00,-2.346499986E-08, 2.963194151E-01, 2.563787217E+00
       407, 2.099999885E+00,-2.346500004E-08, 2.963194151E-01, 2.559599376E+00
       408, 3.000000046E+00,-2.346500017E-08, 2.963194173E-01, 2.566553318E+00
       409,-1.500000030E-01,-2.346500021E-08, 3.090645557E-01, 2.537833911E+00
       410, 3.000000109E-01,-2.346500034E-08, 3.090645605E-01, 2.677579213E+00
       411, 4.499999767E-01,-2.346500000E-08, 3.090645559E-01, 2.659021522E+00
       412, 7.499999865E-01,-2.346499998E-08, 3.090645559E-01, 2.629527212E+00
       413, 1.049999957E+00,-2.346499931E-08, 3.090645559E-01, 2.612491669E+00
       414, 1.499999992E+00,-2.346499983E-08, 3.090645559E-01, 2.596104410E+00
       415, 2.099999885E+00,-2.346500003E-08, 3.090645559E-01, 2.588893538E+00
       416, 3.000000046E+00,-2.346500013E-08, 3.090645582E-01, 2.591541009E+00
       417,-1.500000030E-01,-2.346500025E-08, 3.225037420E-01, 2.553771867E+00
       418, 3.000000109E-01,-2.346500034E-08, 3.225037469E-01, 2.687710610E+00
       419, 4.499999767E-01,-2.346500000E-08, 3.225037421E-01, 2.672868286E+00
       420, 7.499999865E-01,-2.346499998E-08, 3.225037421E-01, 2.648445284E+00
       421, 1.049999957E+00,-2.346499924E-08, 3.225037421E-01, 2.636664211E+00
       422, 1.499999992E+00,-2.346499981E-08, 3.225037421E-01, 2.624306080E+00
       423, 2.099999885E+00,-2.346500003E-08, 3.225037421E-01, 2.616320406E+00
       424, 3.000000046E+00,-2.346500013E-08, 3.225037445E-01, 2.615703444E+00
       425,-1.500000029E-01,-2.346500034E-08, 3.366747683E-01, 2.569410738E+00
       426, 3.000000109E-01,-2.346500038E-08, 3.366747735E-01, 2.697477361E+00
       427, 4.499999767E-01,-2.346500003E-08, 3.366747685E-01, 2.685502359E+00
       428, 7.499999865E-01,-2.346500002E-08, 3.366747685E-01, 2.663889284E+00
       429, 1.049999957E+00,-2.346499918E-08, 3.366747685E-01, 2.655282938E+00
       430, 1.499999992E+00,-2.346499983E-08, 3.366747685E-01, 2.647371921E+00
       431, 2.099999885E+00,-2.346500009E-08, 3.366747685E-01, 2.640755941E+00
       432, 3.000000046E+00,-2.346500019E-08, 3.366747710E-01, 2.638397369E+00
       433,-1.500000028E-01,-2.346500031E-08, 3.516174877E-01, 2.584735144E+00
       434, 3.000000109E-01,-2.346500031E-08, 3.516174931E-01, 2.707321492E+00
       435, 4.499999767E-01,-2.346499997E-08, 3.516174879E-01, 2.697688047E+00
       436, 7.499999865E-01,-2.346499996E-08, 3.516174879E-01, 2.677711868E+00
       437, 1.049999957E+00,-2.346499901E-08, 3.516174879E-01, 2.670502118E+00
       438, 1.499999992E+00,-2.346499974E-08, 3.516174879E-01, 2.665788068E+00
       439, 2.099999885E+00,-2.346500004E-08, 3.516174879E-01, 2.661561745E+00
       440, 3.000000046E+00,-2.346500014E-08, 3.516174905E-01, 2.658995709E+00
       441,-1.500000027E-01,-2.346500041E-08, 3.673739231E-01, 2.599844819E+00
       442, 3.000000109E-01,-2.346500034E-08, 3.673739288E-01, 2.717549979E+00
       443, 4.499999767E-01,-2.346500000E-08, 3.673739233E-01, 2.709881563E+00
       444, 7.499999865E-01,-2.346499997E-08, 3.673739233E-01, 2.690978692E+00
       445, 1.049999957E+00,-2.346499894E-08, 3.673739233E-01, 2.684098024E+00
       446, 1.499999992E+00,-2.346499974E-08, 3.673739233E-01, 2.680945697E+00
       447, 2.099999885E+00,-2.346500006E-08, 3.673739233E-01, 2.678815849E+00
       448, 3.000000046E+00,-2.346500015E-08, 3.673739261E-01, 2.676987705E+00
       449,-1.500000026E-01,-2.346500046E-08, 3.839883861E-01, 2.614952151E+00
       450, 3.000000109E-01,-2.346500033E-08, 3.839883920E-01, 2.728323256E+00
       451, 4.499999767E-01,-2.346500000E-08, 3.839883863E-01, 2.722237249E+00
       452, 7.499999865E-01,-2.346499998E-08, 3.839883863E-01, 2.704000610E+00
       453, 1.049999957E+00,-2.346499884E-08, 3.839883863E-01, 2.696876980E+00
       454, 1.499999992E+00,-2.346499974E-08, 3.839883863E-01, 2.694042670E+00
       455, 2.099999885E+00,-2.346500008E-08, 3.839883863E-01, 2.693008078E+00
       456, 3.000000046E+00,-2.346500015E-08, 3.839883892E-01, 2.691990058E+00
       457,-1.500000025E-01,-2.346500049E-08, 4.015076012E-01, 2.629981005E+00
       458, 3.000000109E-01,-2.346500034E-08, 4.015076073E-01, 2.739348994E+00
       459, 4.499999767E-01,-2.346500001E-08, 4.015076013E-01, 2.734427070E+00
       460, 7.499999865E-01,-2.346499997E-08, 4.015076013E-01, 2.716352405E+00
       461, 1.049999957E+00,-2.346499875E-08, 4.015076013E-01, 2.708669107E+00
       462, 1.499999992E+00,-2.346499970E-08, 4.015076013E-01, 2.705426699E+00
       463, 2.099999885E+00,-2.346500007E-08, 4.015076013E-01, 2.704413034E+00
       464, 3.000000046E+00,-2.346500012E-08, 4.015076043E-01, 2.703625856E+00
       465,-1.500000024E-01,-2.346500054E-08, 4.199808371E-01, 2.643642148E+00
       466, 3.000000109E-01,-2.346500031E-08, 4.199808435E-01, 2.749507951E+00
       467, 4.499999767E-01,-2.346499999E-08, 4.199808372E-01, 2.745225607E+00
       468, 7.499999865E-01,-2.346499996E-08, 4.199808372E-01, 2.726848795E+00
       469, 1.049999957E+00,-2.346499860E-08, 4.199808372E-01, 2.718465944E+00
       470, 1.499999992E+00,-2.346499964E-08, 4.199808372E-01, 2.714427980E+00
       471, 2.099999885E+00,-2.346500006E-08, 4.199808372E-01, 2.712675326E+00
       472, 3.000000046E+00,-2.346500011E-08, 4.199808404E-01, 2.711444188E+00
       473,-1.500000023E-01,-2.346500065E-08, 4.394600459E-01, 2.653285142E+00
       474, 3.000000067E-01,-2.346500001E-08, 4.394600459E-01, 2.756875752E+00
       475, 4.499999892E-01,-2.346500074E-08, 4.394600590E-01, 2.752600305E+00
       476, 7.499999652E-01,-2.346499931E-08, 4.394600328E-01, 2.733947827E+00
       477, 1.049999957E+00,-2.346499852E-08, 4.394600459E-01, 2.724816621E+00
       478, 1.499999992E+00,-2.346499967E-08, 4.394600459E-01, 2.719828319E+00
       479, 2.099999885E+00,-2.346500013E-08, 4.394600459E-01, 2.717195046E+00
       480, 3.000000024E+00,-2.346499998E-08, 4.394600459E-01, 2.715332499E+00
       481,-1.500000037E-01,-2.346500074E-08, 4.600000083E-01, 2.656742532E+00
       482, 3.000000067E-01,-2.346499997E-08, 4.600000083E-01, 2.759617353E+00
       483, 4.499999892E-01,-2.346500070E-08, 4.600000221E-01, 2.755174948E+00
       484, 7.499999652E-01,-2.346499927E-08, 4.599999946E-01, 2.736492100E+00
       485, 1.049999957E+00,-2.346499836E-08, 4.600000083E-01, 2.726963566E+00
       486, 1.499999992E+00,-2.346499961E-08, 4.600000083E-01, 2.721482355E+00
       487, 2.099999885E+00,-2.346500010E-08, 4.600000083E-01, 2.718465357E+00
       488, 3.000000024E+00,-2.346499996E-08, 4.600000083E-01, 2.716330372E+00
