nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity
       322, 3.000000109E-01,-2.346500034E-08, 2.000000001E-01, 1.401018669E+00
       323, 4.499999767E-01,-2.346500000E-08, 1.999999971E-01, 1.567633335E+00
       324, 7.499999865E-01,-2.346500000E-08, 1.999999971E-01, 1.856134774E+00
       325, 1.049999957E+00,-2.346500000E-08, 1.999999971E-01, 2.028583062E+00
       326, 1.499999992E+00,-2.346500000E-08, 1.999999971E-01, 2.166720198E+00
       327, 2.099999885E+00,-2.346500000E-08, 1.999999971E-01, 2.255254416E+00
       328, 3.000000046E+00,-2.346500017E-08, 1.999999986E-01, 2.316618787E+00
       329,-1.500000036E-01,-2.346499988E-08, 2.074999979E-01, 2.387741287E+00
       330, 3.000000109E-01,-2.346500032E-08, 2.075000008E-01, 1.630795953E+00
       331, 4.499999767E-01,-2.346499997E-08, 2.074999977E-01, 1.755967863E+00
       332, 7.499999865E-01,-2.346499997E-08, 2.074999977E-01, 1.973932563E+00
       333, 1.049999957E+00,-2.346499993E-08, 2.074999977E-01, 2.104704128E+00
       334, 1.499999992E+00,-2.346499997E-08, 2.074999977E-01, 2.212376521E+00
       335, 2.099999885E+00,-2.346500000E-08, 2.074999977E-01, 2.284681328E+00
       336, 3.000000046E+00,-2.346500017E-08, 2.074999992E-01, 2.337941456E+00
       337,-1.500000036E-01,-2.346499992E-08, 2.154084161E-01, 2.401736056E+00
       338, 3.000000109E-01,-2.346500038E-08, 2.154084192E-01, 1.901086637E+00
       339, 4.499999767E-01,-2.346500003E-08, 2.154084160E-01, 1.962038588E+00
       340, 7.499999865E-01,-2.346500003E-08, 2.154084160E-01, 2.094928058E+00
       341, 1.049999957E+00,-2.346499993E-08, 2.154084160E-01, 2.181271923E+00
       342, 1.499999992E+00,-2.346500000E-08, 2.154084160E-01, 2.257941075E+00
       343, 2.099999885E+00,-2.346500003E-08, 2.154084160E-01, 2.314217269E+00
       344, 3.000000046E+00,-2.346500021E-08, 2.154084176E-01, 2.359613196E+00
       345,-1.500000035E-01,-2.346499995E-08, 2.237474927E-01, 2.416108720E+00
       346, 3.000000109E-01,-2.346500035E-08, 2.237474959E-01, 2.171977289E+00
       347, 4.499999767E-01,-2.346500000E-08, 2.237474926E-01, 2.164634037E+00
       348, 7.499999865E-01,-2.346500000E-08, 2.237474926E-01, 2.211226339E+00
       349, 1.049999957E+00,-2.346499986E-08, 2.237474926E-01, 2.254775718E+00
       350, 1.499999992E+00,-2.346499996E-08, 2.237474926E-01, 2.302191259E+00
       351, 2.099999885E+00,-2.346500000E-08, 2.237474926E-01, 2.343527253E+00
       352, 3.000000046E+00,-2.346500017E-08, 2.237474943E-01, 2.381590991E+00
       353,-1.500000035E-01,-2.346499996E-08, 2.325406795E-01, 2.430815196E+00
       354, 3.000000109E-01,-2.346500032E-08, 2.325406829E-01, 2.389053463E+00
       355, 4.499999767E-01,-2.346499997E-08, 2.325406794E-01, 2.337167407E+00
       356, 7.499999865E-01,-2.346499997E-08, 2.325406794E-01, 2.314576921E+00
       357, 1.049999957E+00,-2.346499977E-08, 2.325406794E-01, 2.322047425E+00
       358, 1.499999992E+00,-2.346499992E-08, 2.325406794E-01, 2.344235263E+00
       359, 2.099999885E+00,-2.346499998E-08, 2.325406794E-01, 2.372452344E+00
       360, 3.000000046E+00,-2.346500014E-08, 2.325406812E-01, 2.403893899E+00
       361,-1.500000034E-01,-2.346500001E-08, 2.418127053E-01, 2.445799096E+00
       362, 3.000000109E-01,-2.346500032E-08, 2.418127089E-01, 2.516332661E+00
       363, 4.499999767E-01,-2.346499998E-08, 2.418127053E-01, 2.458815164E+00
       364, 7.499999865E-01,-2.346499998E-08, 2.418127053E-01, 2.398812453E+00
       365, 1.049999957E+00,-2.346499973E-08, 2.418127053E-01, 2.381014273E+00
       366, 1.499999992E+00,-2.346499994E-08, 2.418127053E-01, 2.383678327E+00
       367, 2.099999885E+00,-2.346500002E-08, 2.418127053E-01, 2.401027144E+00
       368, 3.000000046E+00,-2.346500018E-08, 2.418127071E-01, 2.426592611E+00
       369,-1.500000034E-01,-2.346500004E-08, 2.515896456E-01, 2.460991103E+00
       370, 3.000000109E-01,-2.346500034E-08, 2.515896494E-01, 2.567982255E+00
       371, 4.499999767E-01,-2.346500001E-08, 2.515896457E-01, 2.527902982E+00
       372, 7.499999865E-01,-2.346500000E-08, 2.515896457E-01, 2.462247019E+00
       373, 1.049999957E+00,-2.346499969E-08, 2.515896457E-01, 2.431276408E+00
       374, 1.499999992E+00,-2.346499993E-08, 2.515896457E-01, 2.420678367E+00
       375, 2.099999885E+00,-2.346500002E-08, 2.515896457E-01, 2.429450591E+00
       376, 3.000000046E+00,-2.346500015E-08, 2.515896475E-01, 2.449785365E+00
       377,-1.500000033E-01,-2.346500008E-08, 2.618989960E-01, 2.476312270E+00
       378, 3.000000109E-01,-2.346500035E-08, 2.618990000E-01, 2.586992373E+00
       379, 4.499999767E-01,-2.346500000E-08, 2.618989961E-01, 2.562469449E+00
       380, 7.499999865E-01,-2.346500000E-08, 2.618989961E-01, 2.508243582E+00
       381, 1.049999957E+00,-2.346499961E-08, 2.618989961E-01, 2.474100554E+00
       382, 1.499999992E+00,-2.346499990E-08, 2.618989961E-01, 2.455837617E+00
       383, 2.099999885E+00,-2.346500002E-08, 2.618989961E-01, 2.458009903E+00
       384, 3.000000046E+00,-2.346500018E-08, 2.618989980E-01, 2.473561396E+00
       385,-1.500000032E-01,-2.346500011E-08, 2.727697492E-01, 2.491681059E+00
       386, 3.000000109E-01,-2.346500035E-08, 2.727697533E-01, 2.600001273E+00
       387, 4.499999767E-01,-2.346500001E-08, 2.727697493E-01, 2.583331039E+00
       388, 7.499999865E-01,-2.346499999E-08, 2.727697493E-01, 2.542964630E+00
       389, 1.049999957E+00,-2.346499955E-08, 2.727697493E-01, 2.511650099E+00
       390, 1.499999992E+00,-2.346499989E-08, 2.727697493E-01, 2.489900628E+00
       391, 2.099999885E+00,-2.346500003E-08, 2.727697493E-01, 2.486955879E+00
       392, 3.000000046E+00,-2.346500017E-08, 2.727697513E-01, 2.497956475E+00
       393,-1.500000032E-01,-2.346500011E-08, 2.842324767E-01, 2.507023185E+00
       394, 3.000000109E-01,-2.346500033E-08, 2.842324811E-01, 2.612914153E+00
       395, 4.499999767E-01,-2.346499998E-08, 2.842324768E-01, 2.600837981E+00
       396, 7.499999865E-01,-2.346499996E-08, 2.842324768E-01, 2.571565154E+00
       397, 1.049999957E+00,-2.346499946E-08, 2.842324768E-01, 2.545690375E+00
       398, 1.499999992E+00,-2.346499985E-08, 2.842324768E-01, 2.523308174E+00
       399, 2.099999885E+00,-2.346500000E-08, 2.842324768E-01, 2.516345276E+00
       400, 3.000000046E+00,-2.346500015E-08, 2.842324789E-01, 2.522905672E+00
       401,-1.500000031E-01,-2.346500017E-08, 2.963194150E-01, 2.522277514E+00
       402, 3.000000109E-01,-2.346500033E-08, 2.963194195E-01, 2.625606072E+00
       403, 4.499999767E-01,-2.346500000E-08, 2.963194151E-01, 2.617029749E+00
       404, 7.499999865E-01,-2.346499999E-08, 2.963194151E-01, 2.596073651E+00
       405, 1.049999957E+00,-2.346499939E-08, 2.963194151E-01, 2.576495615E+00
       406, 1.499999992E+00,-2.346499986E-08, 2.963194151E-01, 2.555759720E+00
       407, 2.099999885E+00,-2.346500004E-08, 2.963194151E-01, 2.545890551E+00
       408, 3.000000046E+00,-2.346500017E-08, 2.963194173E-01, 2.548201552E+00
       409,-1.500000030E-01,-2.346500021E-08, 3.090645557E-01, 2.537394773E+00
       410, 3.000000109E-01,-2.346500034E-08, 3.090645605E-01, 2.637493820E+00
       411, 4.499999767E-01,-2.346500000E-08, 3.090645559E-01, 2.631675627E+00
       412, 7.499999865E-01,-2.346499998E-08, 3.090645559E-01, 2.616637862E+00
       413, 1.049999957E+00,-2.346499931E-08, 3.090645559E-01, 2.603082970E+00
       414, 1.499999992E+00,-2.346499983E-08, 3.090645559E-01, 2.586085948E+00
       415, 2.099999885E+00,-2.346500003E-08, 3.090645559E-01, 2.574875970E+00
       416, 3.000000046E+00,-2.346500013E-08, 3.090645582E-01, 2.573469077E+00
       417,-1.500000030E-01,-2.346500025E-08, 3.225037420E-01, 2.552330070E+00
       418, 3.000000109E-01,-2.346500034E-08, 3.225037469E-01, 2.648707696E+00
       419, 4.499999767E-01,-2.346500000E-08, 3.225037421E-01, 2.644906742E+00
       420, 7.499999865E-01,-2.346499998E-08, 3.225037421E-01, 2.633683005E+00
       421, 1.049999957E+00,-2.346499924E-08, 3.225037421E-01, 2.624799875E+00
       422, 1.499999992E+00,-2.346499981E-08, 3.225037421E-01, 2.612780675E+00
       423, 2.099999885E+00,-2.346500003E-08, 3.225037421E-01, 2.602238794E+00
       424, 3.000000046E+00,-2.346500013E-08, 3.225037445E-01, 2.598169919E+00
       425,-1.500000029E-01,-2.346500034E-08, 3.366747683E-01, 2.567041759E+00
       426, 3.000000109E-01,-2.346500038E-08, 3.366747735E-01, 2.659656216E+00
       427, 4.499999767E-01,-2.346500003E-08, 3.366747685E-01, 2.657310633E+00
       428, 7.499999865E-01,-2.346500002E-08, 3.366747685E-01, 2.648328695E+00
       429, 1.049999957E+00,-2.346499918E-08, 3.366747685E-01, 2.642361250E+00
       430, 1.499999992E+00,-2.346499983E-08, 3.366747685E-01, 2.635024640E+00
       431, 2.099999885E+00,-2.346500009E-08, 3.366747685E-01, 2.626887171E+00
       432, 3.000000046E+00,-2.346500019E-08, 3.366747710E-01, 2.621650045E+00
       433,-1.500000028E-01,-2.346500031E-08, 3.516174877E-01, 2.581526138E+00
       434, 3.000000109E-01,-2.346500031E-08, 3.516174931E-01, 2.670654284E+00
       435, 4.499999767E-01,-2.346499997E-08, 3.516174879E-01, 2.669458679E+00
       436, 7.499999865E-01,-2.346499996E-08, 3.516174879E-01, 2.661757598E+00
       437, 1.049999957E+00,-2.346499901E-08, 3.516174879E-01, 2.657282293E+00
       438, 1.499999992E+00,-2.346499974E-08, 3.516174879E-01, 2.653237451E+00
       439, 2.099999885E+00,-2.346500004E-08, 3.516174879E-01, 2.648151928E+00
       440, 3.000000046E+00,-2.346500014E-08, 3.516174905E-01, 2.643230667E+00
       441,-1.500000027E-01,-2.346500041E-08, 3.673739231E-01, 2.595895443E+00
       442, 3.000000109E-01,-2.346500034E-08, 3.673739288E-01, 2.681934998E+00
       443, 4.499999767E-01,-2.346500000E-08, 3.673739233E-01, 2.681705023E+00
       444, 7.499999865E-01,-2.346499997E-08, 3.673739233E-01, 2.674777364E+00
       445, 1.049999957E+00,-2.346499894E-08, 3.673739233E-01, 2.670887340E+00
       446, 1.499999992E+00,-2.346499974E-08, 3.673739233E-01, 2.668572464E+00
       447, 2.099999885E+00,-2.346500006E-08, 3.673739233E-01, 2.666016010E+00
       448, 3.000000046E+00,-2.346500015E-08, 3.673739261E-01, 2.662304578E+00
       449,-1.500000026E-01,-2.346500046E-08, 3.839883861E-01, 2.610376651E+00
       450, 3.000000109E-01,-2.346500033E-08, 3.839883920E-01, 2.693619477E+00
       451, 4.499999767E-01,-2.346500000E-08, 3.839883863E-01, 2.694145268E+00
       452, 7.499999865E-01,-2.346499998E-08, 3.839883863E-01, 2.687660009E+00
       453, 1.049999957E+00,-2.346499884E-08, 3.839883863E-01, 2.683794021E+00
       454, 1.499999992E+00,-2.346499974E-08, 3.839883863E-01, 2.681996159E+00
       455, 2.099999885E+00,-2.346500008E-08, 3.839883863E-01, 2.680839872E+00
       456, 3.000000046E+00,-2.346500015E-08, 3.839883892E-01, 2.678359457E+00
       457,-1.500000025E-01,-2.346500049E-08, 4.015076012E-01, 2.624908170E+00
       458, 3.000000109E-01,-2.346500034E-08, 4.015076073E-01, 2.705371134E+00
       459, 4.499999767E-01,-2.346500001E-08, 4.015076013E-01, 2.706432069E+00
       460, 7.499999865E-01,-2.346499997E-08, 4.015076013E-01, 2.699976969E+00
       461, 1.049999957E+00,-2.346499875E-08, 4.015076013E-01, 2.695732099E+00
       462, 1.499999992E+00,-2.346499970E-08, 4.015076013E-01, 2.693677038E+00
       463, 2.099999885E+00,-2.346500007E-08, 4.015076013E-01, 2.692777126E+00
       464, 3.000000046E+00,-2.346500012E-08, 4.015076043E-01, 2.690890342E+00
       465,-1.500000024E-01,-2.346500054E-08, 4.199808371E-01, 2.638193119E+00
       466, 3.000000109E-01,-2.346500031E-08, 4.199808435E-01, 2.716005597E+00
       467, 4.499999767E-01,-2.346499999E-08, 4.199808372E-01, 2.717337970E+00
       468, 7.499999865E-01,-2.346499996E-08, 4.199808372E-01, 2.710389445E+00
       469, 1.049999957E+00,-2.346499860E-08, 4.199808372E-01, 2.705541366E+00
       470, 1.499999992E+00,-2.346499964E-08, 4.199808372E-01, 2.702807077E+00
       471, 2.099999885E+00,-2.346500006E-08, 4.199808372E-01, 2.701384197E+00
       472, 3.000000046E+00,-2.346500011E-08, 4.199808404E-01, 2.699356645E+00
       473,-1.500000023E-01,-2.346500065E-08, 4.394600459E-01, 2.647512702E+00
       474, 3.000000067E-01,-2.346500001E-08, 4.394600459E-01, 2.723586889E+00
       475, 4.499999892E-01,-2.346500074E-08, 4.394600590E-01, 2.724535508E+00
       476, 7.499999652E-01,-2.346499931E-08, 4.394600328E-01, 2.717096245E+00
       477, 1.049999957E+00,-2.346499852E-08, 4.394600459E-01, 2.711661986E+00
       478, 1.499999992E+00,-2.346499967E-08, 4.394600459E-01, 2.708149634E+00
       479, 2.099999885E+00,-2.346500013E-08, 4.394600459E-01, 2.706043275E+00
       480, 3.000000024E+00,-2.346499998E-08, 4.394600459E-01, 2.703614658E+00
       481,-1.500000037E-01,-2.346500074E-08, 4.600000083E-01, 2.650806435E+00
       482, 3.000000067E-01,-2.346499997E-08, 4.600000083E-01, 2.726378967E+00
       483, 4.499999892E-01,-2.346500070E-08, 4.600000221E-01, 2.726866356E+00
       484, 7.499999652E-01,-2.346499927E-08, 4.599999946E-01, 2.719325857E+00
       485, 1.049999957E+00,-2.346499836E-08, 4.600000083E-01, 2.713625403E+00
       486, 1.499999992E+00,-2.346499961E-08, 4.600000083E-01, 2.709735969E+00
       487, 2.099999885E+00,-2.346500010E-08, 4.600000083E-01, 2.707335609E+00
       488, 3.000000024E+00,-2.346499996E-08, 4.600000083E-01, 2.704729100E+00
