,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
18,0.008828141831450812,0.013799767852944459,0.01995450598030007,0.027208161522934687,0.03531596211151075,0.04386280313809992,0.05228422229792508,0.05992113968542554,0.0661031081512758,0.07024635447520496,0.07194704650057852,0.070732973378847,0.06624959423764026,0.05912346511639419,0.050298403407499095,0.04084582970193116,0.031789609105409955,0.023978467497938676,0.018027569769303392,0.014323928364036391,0.013069060004369908,0.014323928364036481,0.018027569769303566,0.023978467497938923,0.03178960910541025,0.040845829701931485,0.05029840340749942,0.059123465116394505,0.06624959423764044,0.07073297337884711,0.07194704650057851,0.07024635447520484,0.06610310815127561,0.05992113968542529,0.05228422229792479,0.043862803138099614,0.03531596211151045,0.027208161522934447,0.019954505980299835,0.013799767852944258
19,0.01156796235648412,0.016624564504867375,0.02287266874785079,0.030219465494438838,0.038407815193145366,0.04700734272786864,0.05543715668186529,0.06302304964610816,0.06908348543414836,0.07303002819141964,0.07446198577029804,0.07281662936212412,0.0678469074101554,0.06023327834676208,0.05096057806624888,0.0411306993062588,0.03178299190548698,0.023766596780295846,0.017686019490786922,0.013913122583323057,0.01263678870733115,0.013913122583323145,0.0176860194907871,0.02376659678029611,0.031782991905487286,0.041130699306259136,0.05096057806624922,0.0602332783467624,0.06784690741015563,0.07281662936212424,0.07446198577029804,0.07303002819141954,0.06908348543414818,0.06302304964610791,0.055437156681864976,0.04700734272786833,0.038407815193145074,0.03021946549443856,0.022872668747850586,0.016624564504867188
20,0.012510192964919054,0.01759532616412659,0.023874685238529914,0.03125251750543961,0.03946747833912846,0.04808402022235248,0.05651570930710469,0.0640832625137791,0.07010146025050386,0.07398037615181481,0.07532047068718303,0.07352567622275716,0.06839144468810647,0.060613847592285344,0.0511915459213412,0.0412365379012073,0.031793084787541705,0.023710069835995128,0.017587989242095068,0.013793237169925811,0.012510192964919054,0.013793237169925905,0.017587989242095245,0.023710069835995377,0.03179308478754202,0.04123653790120765,0.05119154592134156,0.060613847592285656,0.06839144468810669,0.07352567622275727,0.07532047068718303,0.07398037615181473,0.07010146025050368,0.06408326251377885,0.056515709307104395,0.04808402022235217,0.03946747833912816,0.031252517505439344,0.02387468523852971,0.017595326164126388
21,0.011567962356484116,0.01662456450486737,0.022872668747850787,0.030219465494438835,0.03840781519314536,0.047007342727868634,0.05543715668186528,0.06302304964610816,0.06908348543414836,0.07303002819141964,0.07446198577029804,0.07281662936212412,0.0678469074101554,0.06023327834676207,0.050960578066248874,0.041130699306258796,0.03178299190548698,0.023766596780295843,0.01768601949078692,0.013913122583323057,0.012636788707331155,0.013913122583323143,0.0176860194907871,0.023766596780296106,0.031782991905487286,0.04113069930625913,0.050960578066249214,0.06023327834676239,0.06784690741015563,0.07281662936212424,0.07446198577029804,0.07303002819141954,0.06908348543414818,0.06302304964610791,0.05543715668186497,0.04700734272786832,0.03840781519314507,0.030219465494438557,0.022872668747850582,0.016624564504867184
22,0.008828141831450805,0.013799767852944452,0.019954505980300064,0.02720816152293468,0.035315962111510744,0.04386280313809991,0.05228422229792507,0.059921139685425534,0.06610310815127579,0.07024635447520494,0.07194704650057851,0.07073297337884699,0.06624959423764025,0.059123465116394186,0.05029840340749909,0.04084582970193115,0.03178960910540996,0.023978467497938673,0.018027569769303392,0.014323928364036398,0.013069060004369915,0.014323928364036488,0.01802756976930356,0.023978467497938923,0.03178960910541025,0.04084582970193148,0.05029840340749942,0.0591234651163945,0.06624959423764043,0.0707329733788471,0.0719470465005785,0.07024635447520483,0.0661031081512756,0.059921139685425284,0.05228422229792478,0.04386280313809961,0.035315962111510446,0.02720816152293444,0.01995450598029983,0.013799767852944251
23,0.004543010428678732,0.009375084203625327,0.015375599625982762,0.022474023285988624,0.030445383762527513,0.038899214422853365,0.04729777272654454,0.055006843798559815,0.061374561127077516,0.06582551878425219,0.06795167130418964,0.06740051061068932,0.06370310938995803,0.05737357489768304,0.04928894395901197,0.04046948634171044,0.03191098543204196,0.02445778037992738,0.01873849998661721,0.015161439950429241,0.013946397727744884,0.015161439950429317,0.018738499986617384,0.02445778037992763,0.031910985432042245,0.04046948634171074,0.04928894395901227,0.05737357489768332,0.06370310938995821,0.06740051061068938,0.0679516713041896,0.06582551878425208,0.06137456112707732,0.05500684379855956,0.04729777272654425,0.038899214422853066,0.030445383762527214,0.02247402328598835,0.015375599625982554,0.009375084203625136
24,-0.0008939467137753423,0.0037471641350978573,0.009534874743510127,0.016416374852566126,0.02419276635558408,0.03250640333687445,0.04085555891666403,0.04864004992749163,0.05523413055109438,0.060075224365276465,0.06275139152407141,0.06301438358677064,0.060363861692990246,0.05511237726394217,0.048046982108564194,0.040116068511016,0.032272076112390365,0.025346319741004056,0.01997811291169667,0.016597945912171046,0.015445860719749346,0.01659794591217113,0.01997811291169682,0.025346319741004278,0.03227207611239062,0.040116068511016276,0.04804698210856447,0.05511237726394241,0.060363861692990385,0.0630143835867707,0.06275139152407136,0.06007522436527633,0.055234130551094184,0.048640049927491366,0.040855558916663724,0.03250640333687415,0.02419276635558379,0.01641637485256586,0.009534874743509898,0.00374716413509767
25,-0.006985774423211813,-0.0025825292749947822,0.002937313217545909,0.009541466988969058,0.01706186314483216,0.025180274467127003,0.03343890142121507,0.04127987955940299,0.04811101529829977,0.05338783242609005,0.05669649441225609,0.05782040388548004,0.05642102779050906,0.0524844659161242,0.046688399900694844,0.0398893964453015,0.03297887432717021,0.02676153117973017,0.021878350874739997,0.018776955745675932,0.01771532886360121,0.018776955745676015,0.02187835087474013,0.026761531179730392,0.032978874327170435,0.03988939644530175,0.04668839990069508,0.05248446591612438,0.05642102779050916,0.05782040388548004,0.05669649441225602,0.05338783242608991,0.04811101529829956,0.041279879559402724,0.033438901421214764,0.025180274467126704,0.01706186314483187,0.009541466988968798,0.0029373132175456902,-0.0025825292749949644
26,-0.013179678652015544,-0.009055339933805272,-0.0038534426380019415,0.0024156226698878597,0.00961760696636739,0.017478397062934442,0.02559029059652035,0.033444799049896536,0.04049032140187338,0.04620640962942202,0.05018104731710864,0.052175284265526214,0.05207574962874337,0.04962697968625898,0.04530178701401269,0.039847103314045146,0.034074426362135445,0.028744193363039676,0.024484397122316953,0.021749074778787375,0.020807717680214846,0.021749074778787424,0.024484397122317078,0.02874419336303985,0.034074426362135646,0.03984710331404537,0.045301787014012884,0.04962697968625909,0.05207574962874341,0.05217528426552617,0.05018104731710854,0.04620640962942184,0.040490321401873156,0.03344479904989626,0.025590290596520064,0.01747839706293415,0.009617606966367105,0.0024156226698876376,-0.003853442638002129,-0.009055339933805445
27,-0.018919954286847042,-0.015108407130030038,-0.010267927151687877,-0.004387113706502629,0.0024347098644563296,0.009970130748282447,0.01786567932236186,0.025667711858994195,0.03287148630787466,0.03898682435668936,0.04360874094180618,0.046479079570674195,0.04752652228290502,0.04665287879689488,0.04392965492807059,0.03997752044733001,0.03550988537857813,0.031223199846212763,0.027713902539911513,0.025427423085039317,0.024635044158535433,0.02542742308503938,0.02771390253991163,0.031223199846212916,0.035509885378578285,0.039977520447330175,0.0439296549280707,0.046652878796894934,0.04752652228290502,0.046479079570674126,0.04360874094180604,0.03898682435668918,0.032871486307874426,0.02566771185899393,0.017865679322361567,0.009970130748282183,0.0024347098644560555,-0.0043871137065028334,-0.010267927151688068,-0.01510840713003018
28,-0.02370109309640387,-0.020227937263895372,-0.015784107627313124,-0.010337910979254135,-0.00395450088950269,0.0031858184551021365,0.01078572291119842,0.018449976409657613,0.025725759660372917,0.0321592310714316,0.03735868019109865,0.04105210890099311,0.04312766199309135,0.043644327591982744,0.042564344077323894,0.04019599990884396,0.03713953056844289,0.03400825440604841,0.03134718175415301,0.029575952938895644,0.028956050190723892,0.029575952938895686,0.031347181754153096,0.03400825440604852,0.037139530568443,0.04019599990884406,0.042564344077323964,0.043644327591982744,0.04312766199309131,0.04105210890099301,0.03735868019109848,0.03215923107143138,0.025725759660372667,0.01844997640965733,0.010785722911198156,0.003185818455101859,-0.003954500889502936,-0.010337910979254326,-0.015784107627313304,-0.020227937263895518
29,-0.027115930248975413,-0.023997632919759246,-0.019975978492443536,-0.015001675069484719,-0.00910815766772987,-0.002430307845325823,0.004790335909892196,0.012218380594205366,0.019456387791837712,0.02609219125247471,0.03175400113712988,0.03616296733163933,0.039172829856472566,0.040788941570772466,0.04115892288664465,0.04036169067688149,0.038741703712454764,0.0368134252953229,0.03505219870919507,0.033835082889025994,0.033402013965015215,0.033835082889026036,0.0350521987091951,0.03681342529532297,0.03874170371245482,0.04036169067688153,0.04115892288664465,0.04078894157077244,0.03917282985647248,0.036162967331639206,0.0317540011371297,0.026092191252474507,0.019456387791837462,0.012218380594205096,0.004790335909891932,-0.0024303078453260657,-0.009108157667730089,-0.015001675069484906,-0.019975978492443695,-0.02399763291975938
30,-0.028894161096005313,-0.02613760564356034,-0.0225528341759597,-0.01807655060164527,-0.012714323016470415,-0.006559153617799837,0.00020068355715936043,0.007288869475350526,0.014364895578795625,0.021062354546246068,0.02703572985025695,0.03200716806503326,0.03580418105398381,0.03838098591532263,0.03981975003856564,0.04031228206024956,0.04005993433546372,0.03930562465881324,0.038438351024671066,0.037778665804423364,0.03753477708782059,0.03777866580442338,0.038438351024671094,0.03930562465881328,0.04005993433546376,0.04031228206024956,0.039819750038565596,0.03838098591532256,0.03580418105398368,0.032007168065033106,0.02703572985025674,0.021062354546245846,0.014364895578795382,0.0072888694753502695,0.0002006835571591245,-0.006559153617800049,-0.012714323016470627,-0.01807655060164544,-0.022552834175959838,-0.026137605643560432
31,-0.028927488927989655,-0.026530005478135447,-0.023385433358394006,-0.019420610931227038,-0.014618098164735083,-0.00903404689085725,-0.0028078754568582817,0.003840294118355951,0.010626379181460581,0.01723214887183712,0.023343764931490728,0.028692256157547814,0.033088249247373185,0.03644429729691643,0.03878078928645041,0.04021489907326462,0.040935336526612305,0.041167957224971415,0.04112487372347711,0.04098749491578894,0.04092198613187722,0.04098749491578894,0.04112487372347711,0.041167957224971415,0.04093533652661229,0.04021489907326458,0.03878078928645035,0.03644429729691633,0.033088249247373046,0.02869225615754762,0.023343764931490513,0.017232148871836897,0.010626379181460352,0.0038402941183556943,-0.00280787545685849,-0.00903404689085745,-0.014618098164735253,-0.01942061093122719,-0.023385433358394114,-0.026530005478135544
32,-0.02727896188515224,-0.025228878761611645,-0.022516512547460087,-0.019063141094628096,-0.014833733014485213,-0.009853635153041069,-0.004219291867178232,0.0019006595789221245,0.008276054476329148,0.01463736055948802,0.02070635756279808,0.02623011597928749,0.031011967366254875,0.03493359625654725,0.03796423859317405,0.04015569865090743,0.04162472043687801,0.04252645274339345,0.043023910258544365,0.043258426682580106,0.04332539089967717,0.043258426682580106,0.04302391025854434,0.04252645274339342,0.04162472043687797,0.04015569865090737,0.037964238593173966,0.03493359625654713,0.03101196736625471,0.02623011597928731,0.02070635756279788,0.014637360559487798,0.008276054476328919,0.0019006595789219094,-0.004219291867178444,-0.009853635153041242,-0.014833733014485359,-0.019063141094628224,-0.022516512547460177,-0.02522887876161173
33,-0.024175598741417705,-0.022453295711844394,-0.02015461238624719,-0.017199380395784204,-0.013540495700648626,-0.009179045213666987,-0.004175341946039465,0.0013473358846732841,0.007208470589915566,0.013185839325918668,0.019038999443064804,0.0245368881916402,0.029484532437481146,0.03374387770652988,0.03724495344193339,0.03998564426915899,0.042020658908019176,0.04344228620821382,0.044356788386347296,0.04486067053693567,0.04502069935932507,0.044860670536935654,0.044356788386347254,0.043442286208213776,0.042020658908019135,0.039985644269158904,0.03724495344193328,0.03374387770652974,0.029484532437480972,0.024536888191640006,0.019038999443064596,0.01318583932591846,0.007208470589915372,0.001347335884673083,-0.004175341946039659,-0.009179045213667157,-0.013540495700648776,-0.017199380395784322,-0.020154612386247273,-0.022453295711844467
34,-0.019985038833170144,-0.018564423570863627,-0.016651803564318904,-0.014169188429573508,-0.011062607637677246,-0.007315425204692753,-0.0029590750524931264,0.0019215048452011912,0.007189809711714925,0.01266781669143583,0.018153155003392714,0.023440727411649896,0.028344964820299183,0.032718627494801915,0.03646476714764584,0.03953993508454105,0.041948553307795775,0.04373008675046933,0.04494188755897775,0.04564113850537209,0.04586921297687231,0.04564113850537206,0.044941887558977725,0.043730086750469285,0.04194855330779569,0.03953993508454097,0.036464767147645724,0.03271862749480177,0.02834496482029901,0.023440727411649716,0.018153155003392527,0.01266781669143563,0.007189809711714703,0.0019215048452010143,-0.0029590750524933034,-0.007315425204692905,-0.01106260763767736,-0.014169188429573617,-0.016651803564318987,-0.01856442357086368
35,-0.015178519786837872,-0.014028798898260008,-0.01246748233705046,-0.010421677363519916,-0.007835108068722986,-0.004679499102278524,-0.000964538961947467,0.003255816534472239,0.007882578603855283,0.012777452338760785,0.017774699676276724,0.022697408636688603,0.027375382983554502,0.031661436405974575,0.035443201370559965,0.03864855379358029,0.041244135749281846,0.04322787056957167,0.044617482315421925,0.04543765002027067,0.045708491530723386,0.045437650020270656,0.0446174823154219,0.043227870569571614,0.04124413574928176,0.03864855379358019,0.035443201370559854,0.031661436405974436,0.02737538298355433,0.02269740863668843,0.01777469967627653,0.012777452338760636,0.007882578603855092,0.0032558165344720863,-0.0009645389619475989,-0.004679499102278637,-0.0078351080687231,-0.010421677363519994,-0.012467482337050532,-0.014028798898260059
36,-0.010283831730056208,-0.00937141596174264,-0.008121789290235569,-0.006469255707582669,-0.004358925978852694,-0.0017561735858400967,0.0013444924374439952,0.004912921574814221,0.00888081204251336,0.013144223105756466,0.017571181375815054,0.022013372371741405,0.026319989802652384,0.030351317714321577,0.03398968870751284,0.03714607561364089,0.03976156296518523,0.04180404717606241,0.043261465046670486,0.044133453103000236,0.044423506708666204,0.04413345310300021,0.043261465046670444,0.04180404717606235,0.039761562965185154,0.03714607561364077,0.033989688707512705,0.030351317714321445,0.02631998980265223,0.02201337237174126,0.017571181375814905,0.013144223105756313,0.00888081204251322,0.004912921574814086,0.0013444924374438772,-0.0017561735858402025,-0.004358925978852776,-0.0064692557075827425,-0.008121789290235628,-0.009371415961742681
